algorithm,scenario_index,run_id,source,dest,bandwidth_requirement,path,cost,delay_ms,reliability_cost,resource_cost
GA (Optimized),13,1,97,7,45.0,"[97, 191, 7]",4.95893022280158,8.05,0.042316348010468186,4.606176591992195
GA (Optimized),13,2,97,7,45.0,"[97, 87, 7]",5.708234623724034,10.2,0.10386114028309182,2.885381408195535
GA (Optimized),13,3,97,7,45.0,"[97, 191, 7]",4.95893022280158,8.05,0.042316348010468186,4.606176591992195
GA (Optimized),13,4,97,7,45.0,"[97, 227, 135, 7]",10.901933428584275,17.1,0.13845507137725038,11.551984535855503
GA (Optimized),14,0,98,70,144.0,"[98, 129, 70]",6.211871103594229,8.76,0.11328086565038128,8.98943421949557
GA (Optimized),14,1,98,70,144.0,"[98, 81, 70]",6.340584113088429,11.11,0.05457405969117113,3.8460594759053883
GA (Optimized),14,2,98,70,144.0,"[98, 200, 22, 70]",7.695416588125691,13.64,0.11619344021400015,4.202792780307453
GA (Optimized),14,3,98,70,144.0,"[98, 117, 138, 70]",10.256851713011761,18.759999999999998,0.20849351818952716,4.071518287774522
GA (Optimized),14,4,98,70,144.0,"[98, 81, 113, 70]",7.868842611335073,13.629999999999999,0.1370572812516693,5.063627134797864
GA (Optimized),15,0,103,242,189.0,"[103, 110, 4, 33, 242]",12.526813202803439,22.04,0.1838946268745108,7.258224073705428
GA (Optimized),15,1,103,242,189.0,"[103, 107, 134, 115, 208, 242]",18.229298211527713,32.43,0.2669738577318218,9.67103027104083
GA (Optimized),15,2,103,242,189.0,"[103, 155, 75, 242]",10.426629862448392,17.93,0.10864587791510774,7.145180495369298
GA (Optimized),15,3,103,242,189.0,"[103, 46, 81, 242]",9.931780463670156,17.81,0.13316417021549723,4.934156063027531
GA (Optimized),15,4,103,242,189.0,"[103, 198, 92, 6, 242]",13.645964867335097,24.21,0.2361783190612875,7.35055685808355
GA (Optimized),16,0,108,129,84.0,"[108, 239, 129]",7.286234070554315,13.18,0.06999781198483271,3.3761736347943248
GA (Optimized),16,1,108,129,84.0,"[108, 68, 129]",6.429488903337874,11.72,0.09970750849822074,2.6978832539420354
GA (Optimized),16,2,108,129,84.0,"[108, 68, 129]",6.429488903337874,11.72,0.09970750849822074,2.6978832539420354
GA (Optimized),16,3,108,129,84.0,"[108, 233, 226, 145, 141, 129]",13.726116958156048,23.43,0.20919972754275282,9.741785199466115
GA (Optimized),16,4,108,129,84.0,"[108, 239, 129]",7.286234070554315,13.18,0.06999781198483271,3.3761736347943248
GA (Optimized),17,0,142,136,82.0,"[142, 136]",2.2942744151578363,4.0,0.016129381929883644,1.447178002894356
GA (Optimized),17,1,142,136,82.0,"[142, 193, 136]",5.271479709251208,9.21,0.07395162006965378,3.221471116151559
GA (Optimized),17,2,142,136,82.0,"[142, 47, 136]",6.322356985988479,11.54,0.11106973226370484,2.5951803315468447
GA (Optimized),17,3,142,136,82.0,"[142, 136]",2.2942744151578363,4.0,0.016129381929883644,1.447178002894356
GA (Optimized),17,4,142,136,82.0,"[142, 136]",2.2942744151578363,4.0,0.016129381929883644,1.447178002894356
GA (Optimized),18,0,155,81,59.0,"[155, 34, 81]",6.066506508735346,8.57,0.08463712720714697,8.78057685286601
GA (Optimized),18,1,155,81,59.0,"[155, 2, 37, 147, 81]",13.59972466180908,23.38,0.20041192758139148,9.248005417673312
GA (Optimized),18,2,155,81,59.0,"[155, 143, 147, 81]",10.07386066779667,18.22,0.11770809471510604,4.6427411969106895
GA (Optimized),18,3,155,81,59.0,"[155, 2, 74, 208, 86, 81]",16.377310878977696,29.61,0.246052948579649,7.4924749720190045
GA (Optimized),18,4,155,81,59.0,"[155, 34, 81]",6.066506508735346,8.57,0.08463712720714697,8.78057685286601
GA (Optimized),19,0,159,177,47.0,"[159, 139, 177]",7.246303927986033,12.78,0.08464358424285012,4.154554263565892
GA (Optimized),19,1,159,177,47.0,"[159, 139, 177]",7.246303927986033,12.78,0.08464358424285012,4.154554263565892
GA (Optimized),19,2,159,177,47.0,"[159, 136, 214, 177]",8.735128842216358,14.49,0.07382977378469234,7.3398995504047555
GA (Optimized),19,3,159,177,47.0,"[159, 205, 153, 17, 177]",13.911776579811947,24.38,0.17730980603679855,8.342918190004543
GA (Optimized),19,4,159,177,47.0,"[159, 35, 177]",7.27094194421367,11.93,0.11432307522882498,6.358225108225108
GA (Optimized),20,0,180,225,169.0,"[180, 225]",7.3871352002121755,14.0,0.05129329438755058,1.858736059479554
GA (Optimized),20,1,180,225,169.0,"[180, 225]",7.3871352002121755,14.0,0.05129329438755058,1.858736059479554
GA (Optimized),20,2,180,225,169.0,"[180, 207, 165, 195, 225]",14.034289452490405,26.090000000000003,0.11872873989599247,4.768354152608025
GA (Optimized),20,3,180,225,169.0,"[180, 225]",7.3871352002121755,14.0,0.05129329438755058,1.858736059479554
GA (Optimized),20,4,180,225,169.0,"[180, 129, 239, 225]",9.85978400130321,16.94,0.14260143682711035,6.735017851275378
GA (Optimized),21,0,187,189,174.0,"[187, 46, 58, 189]",8.797406818285635,15.709999999999999,0.1587437533786361,4.473918461360229
GA (Optimized),21,1,187,189,174.0,"[187, 152, 16, 10, 231, 189]",16.289015869363443,28.759999999999998,0.2536443388797002,9.164612838497668
GA (Optimized),21,2,187,189,174.0,"[187, 148, 113, 189]",9.444718774946317,17.43,0.12291526234544348,3.464220981213413
GA (Optimized),21,3,187,189,174.0,"[187, 134, 113, 189]",9.32747806850909,17.09,0.14756191651650033,3.691047467770699
GA (Optimized),21,4,187,189,174.0,"[187, 81, 132, 189]",7.267085677204736,12.94,0.09955720678345155,3.836092575848502
GA (Optimized),22,0,189,128,18.0,"[189, 137, 128]",4.996381693226742,8.81,0.040417232697375086,2.89628261708765
GA (Optimized),22,1,189,128,18.0,"[189, 234, 196, 128]",8.642954877310476,15.08,0.16935715706476814,5.260738650955229
GA (Optimized),22,2,189,128,18.0,"[189, 115, 230, 128]",10.004889162694086,16.490000000000002,0.14530251739735725,8.58149203737439
GA (Optimized),22,3,189,128,18.0,"[189, 137, 128]",4.996381693226742,8.81,0.040417232697375086,2.89628261708765
GA (Optimized),22,4,189,128,18.0,"[189, 58, 21, 169, 128]",11.635982237576837,20.42,0.15749058424138193,6.893675311522104
GA (Optimized),23,0,196,143,191.0,"[196, 162, 5, 143]",7.547558151006044,13.06,0.09974140232028375,4.938178651549792
GA (Optimized),23,1,196,143,191.0,"[196, 198, 91, 143]",9.389595654127067,16.69,0.13650294345048836,5.0182238554596035
GA (Optimized),23,2,196,143,191.0,"[196, 20, 143]",5.576906719957046,9.88,0.10200706697960736,3.0315229993158175
GA (Optimized),23,3,196,143,191.0,"[196, 20, 143]",5.576906719957046,9.88,0.10200706697960736,3.0315229993158175
GA (Optimized),23,4,196,143,191.0,"[196, 20, 143]",5.576906719957046,9.88,0.10200706697960736,3.0315229993158175
GA (Optimized),24,0,212,75,148.0,"[212, 75]",1.8463189353645837,3.0,0.03770186718401153,1.6750418760469012
GA (Optimized),24,1,212,75,148.0,"[212, 75]",1.8463189353645837,3.0,0.03770186718401153,1.6750418760469012
GA (Optimized),24,2,212,75,148.0,"[212, 75]",1.8463189353645837,3.0,0.03770186718401153,1.6750418760469012
GA (Optimized),24,3,212,75,148.0,"[212, 75]",1.8463189353645837,3.0,0.03770186718401153,1.6750418760469012
GA (Optimized),24,4,212,75,148.0,"[212, 75]",1.8463189353645837,3.0,0.03770186718401153,1.6750418760469012
GA (Optimized),25,0,224,27,32.0,"[224, 59, 110, 27]",8.526505456931183,15.290000000000001,0.1238604001568196,4.22173668442068
GA (Optimized),25,1,224,27,32.0,"[224, 85, 24, 27]",9.547088165158508,17.369999999999997,0.18029767801056965,4.039994308776692
GA (Optimized),25,2,224,27,32.0,"[224, 226, 50, 0, 134, 27]",16.627990383420116,27.94,0.17643054280071116,13.02530610289951
GA (Optimized),25,3,224,27,32.0,"[224, 215, 155, 27]",9.25481440676353,16.41,0.15259688762621576,5.020176702378322
GA (Optimized),25,4,224,27,32.0,"[224, 200, 27]",6.916157664454257,9.71,0.09362123806971341,10.165356465166711
GA (Optimized),26,0,235,139,190.0,"[235, 139]",5.389189038988964,9.0,0.0010005003335835344,4.444444444444445
GA (Optimized),26,1,235,139,190.0,"[235, 139]",5.389189038988964,9.0,0.0010005003335835344,4.444444444444445
GA (Optimized),26,2,235,139,190.0,"[235, 41, 139]",6.587603215371488,10.120000000000001,0.05571881256329626,7.554437858012495
GA (Optimized),26,3,235,139,190.0,"[235, 139]",5.389189038988964,9.0,0.0010005003335835344,4.444444444444445
GA (Optimized),26,4,235,139,190.0,"[235, 1, 139]",6.214308604891778,9.88,0.04236582311058805,6.3079942897930055
GA (Optimized),27,0,245,94,33.0,"[245, 98, 9, 94]",8.217740997854191,14.63,0.07594449105717582,4.399788252685196
GA (Optimized),27,1,245,94,33.0,"[245, 146, 72, 208, 172, 94]",18.10885542043863,33.24,0.18750401752793291,7.1630210759012485
GA (Optimized),27,2,245,94,33.0,"[245, 94]",5.57393666400685,10.0,0.019182819416773987,2.840909090909091
GA (Optimized),27,3,245,94,33.0,"[245, 168, 94]",6.178279027086174,11.42,0.08341148982026282,2.216277900700476
GA (Optimized),27,4,245,94,33.0,"[245, 41, 105, 94]",12.48831668285287,23.19,0.08642303701041486,4.33694885874873
GA (Optimized),28,0,246,144,119.0,"[246, 146, 144]",7.165468755551988,11.96,0.06168121831797363,5.834821950282977
GA (Optimized),28,1,246,144,119.0,"[246, 167, 154, 144]",8.731511430240694,15.36,0.0658399435567077,5.158797235868412
GA (Optimized),28,2,246,144,119.0,"[246, 48, 144]",6.552443679567911,11.76,0.07633822408693829,3.2477110617091443
GA (Optimized),28,3,246,144,119.0,"[246, 48, 144]",6.552443679567911,11.76,0.07633822408693829,3.2477110617091443
GA (Optimized),28,4,246,144,119.0,"[246, 247, 59, 144]",7.608836757999574,13.41,0.13124181077842523,4.322321073830231
GA (Optimized),29,0,248,189,21.0,"[248, 47, 189]",6.91299189850806,12.54,0.12462621312662828,3.028020172850357
GA (Optimized),29,1,248,189,21.0,"[248, 216, 189]",5.021990910667687,7.16,0.08932107137221143,7.075972946280114
GA (Optimized),29,2,248,189,21.0,"[248, 47, 189]",6.91299189850806,12.54,0.12462621312662828,3.028020172850357
GA (Optimized),29,3,248,189,21.0,"[248, 15, 115, 189]",8.624977309212795,15.11,0.17616395313140393,5.085640616366874
GA (Optimized),29,4,248,189,21.0,"[248, 41, 112, 232, 189]",14.049466903236526,23.990000000000002,0.16063706502569447,10.031378918644089
SARSA (Optimized),0,0,8,44,200.0,"[8, 68, 166, 44]",12.025640837261225,22.32,0.18786535732513635,4.046406150318416
SARSA (Optimized),0,1,8,44,200.0,"[8, 238, 44]",5.911019926660632,8.59,0.11360709205856662,7.909688995215311
SARSA (Optimized),0,2,8,44,200.0,"[8, 238, 44]",5.911019926660632,8.59,0.11360709205856662,7.909688995215311
SARSA (Optimized),0,3,8,44,200.0,"[8, 149, 44]",10.297456660195886,19.49,0.09146371394817987,2.625087730057169
SARSA (Optimized),0,4,8,44,200.0,"[8, 5, 44]",9.628353975399689,18.1,0.05989786671690926,2.801923076923077
SARSA (Optimized),1,0,24,221,172.0,"[24, 188, 221]",7.92098974674599,13.14,0.07492936047769115,6.642554693013409
SARSA (Optimized),1,1,24,221,172.0,"[24, 146, 221]",8.320263546360659,14.96,0.10701852940328195,4.040789937698366
SARSA (Optimized),1,2,24,221,172.0,"[24, 109, 221]",9.100034938792746,15.98,0.06328592995755535,5.455245799027397
SARSA (Optimized),1,3,24,221,172.0,"[24, 29, 37, 221]",13.104356853069167,24.259999999999998,0.15894951759130277,4.633359988958889
SARSA (Optimized),1,4,24,221,172.0,"[24, 146, 221]",8.320263546360659,14.96,0.10701852940328195,4.040789937698366
SARSA (Optimized),2,0,32,42,162.0,"[32, 35, 215, 42]",11.164017883633536,18.83,0.13566611821680175,8.541590240842478
SARSA (Optimized),2,1,32,42,162.0,"[32, 138, 42]",7.789699146560314,14.56,0.06085962405229742,2.457206296723122
SARSA (Optimized),2,2,32,42,162.0,"[32, 206, 114, 42]",12.281712895610193,21.34,0.18915163961482348,7.774837018628728
SARSA (Optimized),2,3,32,42,162.0,"[32, 189, 42]",11.24033581999506,20.88,0.05283571488564477,3.922425527646831
SARSA (Optimized),2,4,32,42,162.0,"[32, 192, 42]",7.5173800873461865,13.22,0.0434359548146368,4.471746504508976
SARSA (Optimized),3,0,37,208,124.0,"[37, 87, 208]",8.104000940331348,15.2,0.07861310504251356,2.40208504409297
